2024-05-23 08:37:35,650 INFO    StreamThr :933323 [internal.py:wandb_internal():85] W&B internal server running at pid: 933323, started at: 2024-05-23 08:37:35.649801
2024-05-23 08:37:35,651 DEBUG   HandlerThread:933323 [handler.py:handle_request():158] handle_request: status
2024-05-23 08:37:35,653 INFO    WriterThread:933323 [datastore.py:open_for_write():87] open: /ephemeral/users/mlutz/sim/sim/mjx_gym/wandb/run-20240523_083735-8gzvddmk/run-8gzvddmk.wandb
2024-05-23 08:37:35,653 DEBUG   SenderThread:933323 [sender.py:send():378] send: header
2024-05-23 08:37:35,661 DEBUG   SenderThread:933323 [sender.py:send():378] send: run
2024-05-23 08:37:35,776 INFO    SenderThread:933323 [dir_watcher.py:__init__():211] watching files in: /ephemeral/users/mlutz/sim/sim/mjx_gym/wandb/run-20240523_083735-8gzvddmk/files
2024-05-23 08:37:35,776 INFO    SenderThread:933323 [sender.py:_start_run_threads():1123] run started: 8gzvddmk with start time 1716453455.649803
2024-05-23 08:37:35,782 DEBUG   HandlerThread:933323 [handler.py:handle_request():158] handle_request: check_version
2024-05-23 08:37:35,782 DEBUG   SenderThread:933323 [sender.py:send_request():405] send_request: check_version
2024-05-23 08:37:35,847 DEBUG   HandlerThread:933323 [handler.py:handle_request():158] handle_request: run_start
2024-05-23 08:37:35,890 DEBUG   HandlerThread:933323 [system_info.py:__init__():26] System info init
2024-05-23 08:37:35,890 DEBUG   HandlerThread:933323 [system_info.py:__init__():41] System info init done
2024-05-23 08:37:35,890 INFO    HandlerThread:933323 [system_monitor.py:start():194] Starting system monitor
2024-05-23 08:37:35,890 INFO    SystemMonitor:933323 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-23 08:37:35,890 INFO    HandlerThread:933323 [system_monitor.py:probe():214] Collecting system info
2024-05-23 08:37:35,891 INFO    SystemMonitor:933323 [interfaces.py:start():188] Started cpu monitoring
2024-05-23 08:37:35,891 INFO    SystemMonitor:933323 [interfaces.py:start():188] Started disk monitoring
2024-05-23 08:37:35,892 INFO    SystemMonitor:933323 [interfaces.py:start():188] Started gpu monitoring
2024-05-23 08:37:35,892 INFO    SystemMonitor:933323 [interfaces.py:start():188] Started memory monitoring
2024-05-23 08:37:35,894 INFO    SystemMonitor:933323 [interfaces.py:start():188] Started network monitoring
2024-05-23 08:37:36,002 DEBUG   HandlerThread:933323 [system_info.py:probe():150] Probing system
2024-05-23 08:37:36,007 DEBUG   HandlerThread:933323 [system_info.py:_probe_git():135] Probing git
2024-05-23 08:37:36,015 DEBUG   HandlerThread:933323 [system_info.py:_probe_git():143] Probing git done
2024-05-23 08:37:36,015 DEBUG   HandlerThread:933323 [system_info.py:probe():198] Probing system done
